platform	target	subtarget	device	name	soc	edition	channel	max_feature
mtk	ramips	mt7621	iptime_a6ns-m	ipTIME A6ns-M	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_a6ns-m	ipTIME A6ns-M	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_a8004t	ipTIME A8004T	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_a8004t	ipTIME A8004T	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_ax2002m	ipTIME AX2002MESH	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_ax2002m	ipTIME AX2002MESH	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_ax2004m	ipTIME AX2004M	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_ax2004m	ipTIME AX2004M	mt7621	open	lts	core
mtk	ramips	mt7621	iptime_t5004	ipTIME T5004	mt7621	open	edge	core
mtk	ramips	mt7621	iptime_t5004	ipTIME T5004	mt7621	open	lts	core
mtk	ramips	mt7621	jcg_jhr-ac876m	JCG JHR-AC876M	mt7621	open	edge	core
mtk	ramips	mt7621	jcg_jhr-ac876m	JCG JHR-AC876M	mt7621	open	lts	core
mtk	ramips	mt7621	jcg_q20	JCG Q20	mt7621	open	edge	core
mtk	ramips	mt7621	jcg_q20	JCG Q20	mt7621	open	lts	core
mtk	ramips	mt7621	jcg_y2	JCG Y2	mt7621	open	edge	core
mtk	ramips	mt7621	jcg_y2	JCG Y2	mt7621	open	lts	core
mtk	ramips	mt7621	jdcloud_re-cp-02	JDCloud RE-CP-02	mt7621	open	edge	core
mtk	ramips	mt7621	jdcloud_re-cp-02	JDCloud RE-CP-02	mt7621	open	lts	core
mtk	ramips	mt7621	jdcloud_re-sp-01b	JDCloud RE-SP-01B	mt7621	open	edge	core
mtk	ramips	mt7621	jdcloud_re-sp-01b	JDCloud RE-SP-01B	mt7621	open	lts	core
mtk	ramips	mt7621	keenetic_kn-1910	Keenetic KN-1910	mt7621	open	edge	core
mtk	ramips	mt7621	keenetic_kn-1910	Keenetic KN-1910	mt7621	open	lts	core
mtk	ramips	mt7621	keenetic_kn-3010	Keenetic KN-3010	mt7621	open	edge	core
mtk	ramips	mt7621	keenetic_kn-3010	Keenetic KN-3010	mt7621	open	lts	core
mtk	ramips	mt7621	keenetic_kn-3510	Keenetic KN-3510	mt7621	open	edge	core
mtk	ramips	mt7621	keenetic_kn-3510	Keenetic KN-3510	mt7621	open	lts	core
mtk	ramips	mt7621	lenovo_newifi-d1	Lenovo Newifi D1	mt7621	open	edge	core
mtk	ramips	mt7621	lenovo_newifi-d1	Lenovo Newifi D1	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_e5600	Linksys E5600	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_e5600	Linksys E5600	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_e7350	Linksys E7350	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_e7350	Linksys E7350	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_ea6350-v4	Linksys EA6350 v4	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_ea6350-v4	Linksys EA6350 v4	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_ea7300-v1	Linksys EA7300 v1	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_ea7300-v1	Linksys EA7300 v1	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_ea7300-v2	Linksys EA7300 v2	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_ea7300-v2	Linksys EA7300 v2	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_ea7500-v2	Linksys EA7500 v2	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_ea7500-v2	Linksys EA7500 v2	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_ea8100-v1	Linksys EA8100 v1	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_ea8100-v1	Linksys EA8100 v1	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_ea8100-v2	Linksys EA8100 v2	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_ea8100-v2	Linksys EA8100 v2	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_re6500	Linksys RE6500	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_re6500	Linksys RE6500	mt7621	open	lts	core
mtk	ramips	mt7621	linksys_re7000	Linksys RE7000	mt7621	open	edge	core
mtk	ramips	mt7621	linksys_re7000	Linksys RE7000	mt7621	open	lts	core
mtk	ramips	mt7621	maginon_mc-1200ac	Maginon MC-1200AC	mt7621	open	edge	core
mtk	ramips	mt7621	maginon_mc-1200ac	Maginon MC-1200AC	mt7621	open	lts	core
mtk	ramips	mt7621	mediatek_ap-mt7621a-v60	Mediatek AP-MT7621A-V60 EVB	mt7621	open	edge	core
mtk	ramips	mt7621	mediatek_ap-mt7621a-v60	Mediatek AP-MT7621A-V60 EVB	mt7621	open	lts	core
mtk	ramips	mt7621	mediatek_mt7621-eval-board	MediaTek MT7621 EVB	mt7621	open	edge	core
mtk	ramips	mt7621	mediatek_mt7621-eval-board	MediaTek MT7621 EVB	mt7621	open	lts	core
mtk	ramips	mt7621	meig_slt866	MeiG SLT866	mt7621	open	edge	core
mtk	ramips	mt7621	meig_slt866	MeiG SLT866	mt7621	open	lts	core
mtk	ramips	mt7621	mercusys_mr70x-v1	MERCUSYS MR70X v1	mt7621	open	edge	core
mtk	ramips	mt7621	mercusys_mr70x-v1	MERCUSYS MR70X v1	mt7621	open	lts	core
mtk	ramips	mt7621	mikrotik_ltap-2hnd	MikroTik LtAP-2HnD	mt7621	open	edge	core
mtk	ramips	mt7621	mikrotik_ltap-2hnd	MikroTik LtAP-2HnD	mt7621	open	lts	core
mtk	ramips	mt7621	mikrotik_routerboard-750gr3	MikroTik RouterBOARD 750Gr3	mt7621	open	edge	core
mtk	ramips	mt7621	mikrotik_routerboard-750gr3	MikroTik RouterBOARD 750Gr3	mt7621	open	lts	core
mtk	ramips	mt7621	mikrotik_routerboard-760igs	MikroTik RouterBOARD 760iGS	mt7621	open	edge	core
mtk	ramips	mt7621	mikrotik_routerboard-760igs	MikroTik RouterBOARD 760iGS	mt7621	open	lts	core
mtk	ramips	mt7621	mikrotik_routerboard-m11g	MikroTik RouterBOARD M11G	mt7621	open	edge	core
mtk	ramips	mt7621	mikrotik_routerboard-m11g	MikroTik RouterBOARD M11G	mt7621	open	lts	core
mtk	ramips	mt7621	mikrotik_routerboard-m33g	MikroTik RouterBOARD M33G	mt7621	open	edge	core
mtk	ramips	mt7621	mikrotik_routerboard-m33g	MikroTik RouterBOARD M33G	mt7621	open	lts	core
mtk	ramips	mt7621	mofinetwork_mofi5500-5gxelte	MoFi Network MOFI5500-5GXeLTE	mt7621	open	edge	core
mtk	ramips	mt7621	mofinetwork_mofi5500-5gxelte	MoFi Network MOFI5500-5GXeLTE	mt7621	open	lts	core
mtk	ramips	mt7621	mqmaker_witi	MQmaker WiTi	mt7621	open	edge	core
mtk	ramips	mt7621	mqmaker_witi	MQmaker WiTi	mt7621	open	lts	core
mtk	ramips	mt7621	mtc_wr1201	MTC Wireless Router WR1201	mt7621	open	edge	core
mtk	ramips	mt7621	mtc_wr1201	MTC Wireless Router WR1201	mt7621	open	lts	core
mtk	ramips	mt7621	mts_wg430223	MTS WG430223	mt7621	open	edge	core
mtk	ramips	mt7621	mts_wg430223	MTS WG430223	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_eax12	NETGEAR EAX12	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_eax12	NETGEAR EAX12	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_ex6150	NETGEAR EX6150	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_ex6150	NETGEAR EX6150	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r6220	NETGEAR R6220	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r6220	NETGEAR R6220	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r6260	NETGEAR R6260	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r6260	NETGEAR R6260	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r6350	NETGEAR R6350	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r6350	NETGEAR R6350	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r6700-v2	NETGEAR R6700 v2	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r6700-v2	NETGEAR R6700 v2	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r6800	NETGEAR R6800	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r6800	NETGEAR R6800	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r6850	NETGEAR R6850	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r6850	NETGEAR R6850	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r6900-v2	NETGEAR R6900 v2	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r6900-v2	NETGEAR R6900 v2	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r7200	NETGEAR R7200	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r7200	NETGEAR R7200	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_r7450	NETGEAR R7450	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_r7450	NETGEAR R7450	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_wac104	NETGEAR WAC104	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_wac104	NETGEAR WAC104	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_wac124	NETGEAR WAC124	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_wac124	NETGEAR WAC124	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_wax202	NETGEAR WAX202	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_wax202	NETGEAR WAX202	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_wax214v2	NETGEAR WAX214v2	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_wax214v2	NETGEAR WAX214v2	mt7621	open	lts	core
mtk	ramips	mt7621	netgear_wndr3700-v5	WNDR3700 v5	mt7621	open	edge	core
mtk	ramips	mt7621	netgear_wndr3700-v5	WNDR3700 v5	mt7621	open	lts	core
mtk	ramips	mt7621	netis_n6	netis N6	mt7621	open	edge	core
mtk	ramips	mt7621	netis_n6	netis N6	mt7621	open	lts	core
mtk	ramips	mt7621	netis_wf2881	NETIS WF2881	mt7621	open	edge	core
mtk	ramips	mt7621	netis_wf2881	NETIS WF2881	mt7621	open	lts	core
mtk	ramips	mt7621	openfi_5pro	OpenFi 5Pro	mt7621	open	edge	core
mtk	ramips	mt7621	openfi_5pro	OpenFi 5Pro	mt7621	open	lts	core
mtk	ramips	mt7621	oraybox_x3a	OrayBox X3A	mt7621	open	edge	core
mtk	ramips	mt7621	oraybox_x3a	OrayBox X3A	mt7621	open	lts	core
mtk	ramips	mt7621	phicomm_k2p	Phicomm K2P	mt7621	open	edge	core
mtk	ramips	mt7621	phicomm_k2p	Phicomm K2P	mt7621	open	lts	core
mtk	ramips	mt7621	planex_vr500	Planex VR500	mt7621	open	edge	core
mtk	ramips	mt7621	planex_vr500	Planex VR500	mt7621	open	lts	core
mtk	ramips	mt7621	plasmacloud_pax1800-lite	Plasma Cloud PAX1800-Lite	mt7621	open	edge	core
mtk	ramips	mt7621	plasmacloud_pax1800-lite	Plasma Cloud PAX1800-Lite	mt7621	open	lts	core
mtk	ramips	mt7621	raisecom_msg1500-x-00	RAISECOM MSG1500 X.00	mt7621	open	edge	core
mtk	ramips	mt7621	raisecom_msg1500-x-00	RAISECOM MSG1500 X.00	mt7621	open	lts	core
mtk	ramips	mt7621	renkforce_ws-wn530hp3-a	Renkforce WS-WN530HP3-A	mt7621	open	edge	core
mtk	ramips	mt7621	renkforce_ws-wn530hp3-a	Renkforce WS-WN530HP3-A	mt7621	open	lts	core
mtk	ramips	mt7621	rostelecom_rt-fe-1a	Rostelecom RT-FE-1A	mt7621	open	edge	core
mtk	ramips	mt7621	rostelecom_rt-fe-1a	Rostelecom RT-FE-1A	mt7621	open	lts	core
mtk	ramips	mt7621	rostelecom_rt-sf-1	Rostelecom RT-SF-1	mt7621	open	edge	core
mtk	ramips	mt7621	rostelecom_rt-sf-1	Rostelecom RT-SF-1	mt7621	open	lts	core
mtk	ramips	mt7621	ruijie_rg-ew1200g-pro-v1.1	Ruijie RG-EW1200G PRO v1.1	mt7621	open	edge	core
mtk	ramips	mt7621	ruijie_rg-ew1200g-pro-v1.1	Ruijie RG-EW1200G PRO v1.1	mt7621	open	lts	core
mtk	ramips	mt7621	ruijie_rg-ew1300g-v1	Ruijie RG-EW1300G v1	mt7621	open	edge	core
mtk	ramips	mt7621	samknows_whitebox-v8	SamKnows Whitebox 8	mt7621	open	edge	core
mtk	ramips	mt7621	samknows_whitebox-v8	SamKnows Whitebox 8	mt7621	open	lts	core
mtk	ramips	mt7621	sercomm_na502	SERCOMM NA502	mt7621	open	edge	core
mtk	ramips	mt7621	sercomm_na502	SERCOMM NA502	mt7621	open	lts	core
mtk	ramips	mt7621	sercomm_na502s	SERCOMM NA502S	mt7621	open	edge	core
mtk	ramips	mt7621	sercomm_na502s	SERCOMM NA502S	mt7621	open	lts	core
mtk	ramips	mt7621	sim_simax1800t	SIM SIMAX1800T	mt7621	open	edge	core
mtk	ramips	mt7621	sim_simax1800t	SIM SIMAX1800T	mt7621	open	lts	core
mtk	ramips	mt7621	sim_simax1800u	SIM SIMAX1800U	mt7621	open	edge	core
mtk	ramips	mt7621	sim_simax1800u	SIM SIMAX1800U	mt7621	open	lts	core
mtk	ramips	mt7621	snr_snr-cpe-me1	SNR SNR-CPE-ME1	mt7621	open	edge	core
mtk	ramips	mt7621	snr_snr-cpe-me1	SNR SNR-CPE-ME1	mt7621	open	lts	core
mtk	ramips	mt7621	snr_snr-cpe-me2-lite	SNR SNR-CPE-ME2-Lite	mt7621	open	edge	core
mtk	ramips	mt7621	snr_snr-cpe-me2-lite	SNR SNR-CPE-ME2-Lite	mt7621	open	lts	core
mtk	ramips	mt7621	snr_snr-cpe-me2-sfp	SNR SNR-CPE-ME2-SFP	mt7621	open	edge	core
mtk	ramips	mt7621	snr_snr-cpe-me2-sfp	SNR SNR-CPE-ME2-SFP	mt7621	open	lts	core
mtk	ramips	mt7621	storylink_sap-g3200u3	STORYLiNK SAP-G3200U3	mt7621	open	edge	core
mtk	ramips	mt7621	storylink_sap-g3200u3	STORYLiNK SAP-G3200U3	mt7621	open	lts	core
mtk	ramips	mt7621	telco-electronics_x1	Telco Electronics X1	mt7621	open	edge	core
mtk	ramips	mt7621	telco-electronics_x1	Telco Electronics X1	mt7621	open	lts	core
mtk	ramips	mt7621	teltonika_rutm11	Teltonika RUTM11	mt7621	open	edge	core
mtk	ramips	mt7621	teltonika_rutm30	Teltonika RUTM30	mt7621	open	edge	core
mtk	ramips	mt7621	teltonika_rutm50	Teltonika RUTM50	mt7621	open	edge	core
mtk	ramips	mt7621	tenbay_t-mb5eu-v01	Tenbay T-MB5EU-V01	mt7621	open	edge	core
mtk	ramips	mt7621	tenbay_t-mb5eu-v01	Tenbay T-MB5EU-V01	mt7621	open	lts	core
mtk	ramips	mt7621	thunder_timecloud	Thunder Timecloud	mt7621	open	edge	core
mtk	ramips	mt7621	thunder_timecloud	Thunder Timecloud	mt7621	open	lts	core
mtk	ramips	mt7621	totolink_a7000r	TOTOLINK A7000R	mt7621	open	edge	core
mtk	ramips	mt7621	totolink_a7000r	TOTOLINK A7000R	mt7621	open	lts	core
mtk	ramips	mt7621	totolink_x5000r	TOTOLINK X5000R	mt7621	open	edge	core
mtk	ramips	mt7621	totolink_x5000r	TOTOLINK X5000R	mt7621	open	lts	core
mtk	ramips	mt7621	tozed_zlt-s12-pro	TOZED ZLT S12 PRO	mt7621	open	edge	core
mtk	ramips	mt7621	tozed_zlt-s12-pro	TOZED ZLT S12 PRO	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_archer-a6-v3	Archer A6 V3	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_archer-a6-v3	Archer A6 V3	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_archer-ax21-v4	Archer AX21 v4	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_archer-ax21-v4	Archer AX21 v4	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_archer-ax23-v1	Archer AX23 v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_archer-ax23-v1	Archer AX23 v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_archer-c6-v3	Archer C6 V3	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_archer-c6-v3	Archer C6 V3	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_archer-c6u-v1	Archer C6U v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_archer-c6u-v1	Archer C6U v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_deco-m4r-v4	Deco M4R v4	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_deco-m4r-v4	Deco M4R v4	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_eap235-wall-v1	EAP235-Wall v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_eap235-wall-v1	EAP235-Wall v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_eap613-v1	EAP613 v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_eap613-v1	EAP613 v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_eap615-wall-v1	EAP615-Wall v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_eap615-wall-v1	EAP615-Wall v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_ec330-g5u-v1	TP-Link EC330-G5u v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_ec330-g5u-v1	TP-Link EC330-G5u v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_er605-v2	TP-Link ER605 v2	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_er605-v2	TP-Link ER605 v2	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_ex220-v1	TP-Link EX220 v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_ex220-v1	TP-Link EX220 v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_ex220-v2	TP-Link EX220 v2	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_ex220-v2	TP-Link EX220 v2	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_mr600-v2-eu	MR600 v2 (EU)	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_mr600-v2-eu	MR600 v2 (EU)	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_re350-v1	RE350 v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_re350-v1	RE350 v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_re500-v1	RE500 v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_re500-v1	RE500 v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_re650-v1	RE650 v1	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_re650-v1	RE650 v1	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_re650-v2	RE650 v2	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_re650-v2	RE650 v2	mt7621	open	lts	core
mtk	ramips	mt7621	tplink_tl-wpa8631p-v3	TL-WPA8631P v3	mt7621	open	edge	core
mtk	ramips	mt7621	tplink_tl-wpa8631p-v3	TL-WPA8631P v3	mt7621	open	lts	core
mtk	ramips	mt7621	ubnt_edgerouter-x	Ubiquiti EdgeRouter X	mt7621	open	edge	core
mtk	ramips	mt7621	ubnt_edgerouter-x	Ubiquiti EdgeRouter X	mt7621	open	lts	core
mtk	ramips	mt7621	ubnt_edgerouter-x-sfp	Ubiquiti EdgeRouter X SFP	mt7621	open	edge	core
mtk	ramips	mt7621	ubnt_edgerouter-x-sfp	Ubiquiti EdgeRouter X SFP	mt7621	open	lts	core
mtk	ramips	mt7621	ubnt_unifi-6-lite	Ubiquiti UniFi U6 Lite	mt7621	open	edge	core
mtk	ramips	mt7621	ubnt_unifi-6-lite	Ubiquiti UniFi U6 Lite	mt7621	open	lts	core
mtk	ramips	mt7621	ubnt_unifi-flexhd	Ubiquiti UniFi FlexHD	mt7621	open	edge	core
mtk	ramips	mt7621	ubnt_unifi-flexhd	Ubiquiti UniFi FlexHD	mt7621	open	lts	core
mtk	ramips	mt7621	ubnt_unifi-nanohd	Ubiquiti UniFi nanoHD	mt7621	open	edge	core
mtk	ramips	mt7621	ubnt_unifi-nanohd	Ubiquiti UniFi nanoHD	mt7621	open	lts	core
mtk	ramips	mt7621	ubnt_usw-flex	Ubiquiti UniFi Switch Flex	mt7621	open	edge	core
mtk	ramips	mt7621	ubnt_usw-flex	Ubiquiti UniFi Switch Flex	mt7621	open	lts	core
mtk	ramips	mt7621	unielec_u7621-01-16m	UniElec U7621-01 16M	mt7621	open	edge	core
mtk	ramips	mt7621	unielec_u7621-01-16m	UniElec U7621-01 16M	mt7621	open	lts	core
mtk	ramips	mt7621	unielec_u7621-06-16m	UniElec U7621-06 16M	mt7621	open	edge	core
mtk	ramips	mt7621	unielec_u7621-06-16m	UniElec U7621-06 16M	mt7621	open	lts	core
mtk	ramips	mt7621	unielec_u7621-06-32m	UniElec U7621-06 32M	mt7621	open	edge	core
mtk	ramips	mt7621	unielec_u7621-06-32m	UniElec U7621-06 32M	mt7621	open	lts	core
mtk	ramips	mt7621	unielec_u7621-06-64m	UniElec U7621-06 64M	mt7621	open	edge	core
mtk	ramips	mt7621	unielec_u7621-06-64m	UniElec U7621-06 64M	mt7621	open	lts	core
mtk	ramips	mt7621	wavlink_halo-base-pro	Wavlink Halo Base Pro	mt7621	open	edge	core
mtk	ramips	mt7621	wavlink_wl-wn531a6	Wavlink WL-WN531A6	mt7621	open	edge	core
mtk	ramips	mt7621	wavlink_wl-wn531a6	Wavlink WL-WN531A6	mt7621	open	lts	core
mtk	ramips	mt7621	wavlink_wl-wn533a8	Wavlink WL-WN533A8	mt7621	open	edge	core
mtk	ramips	mt7621	wavlink_wl-wn533a8	Wavlink WL-WN533A8	mt7621	open	lts	core
mtk	ramips	mt7621	wavlink_wl-wn573hx1	Wavlink WL-WN573HX1	mt7621	open	edge	core
mtk	ramips	mt7621	wavlink_wl-wn573hx1	Wavlink WL-WN573HX1	mt7621	open	lts	core
mtk	ramips	mt7621	wavlink_ws-wn572hp3-4g	Wavlink WS-WN572HP3 4G	mt7621	open	edge	core
mtk	ramips	mt7621	wavlink_ws-wn572hp3-4g	Wavlink WS-WN572HP3 4G	mt7621	open	lts	core
mtk	ramips	mt7621	wevo_11acnas	WeVO 11AC NAS Router	mt7621	open	edge	core
mtk	ramips	mt7621	wevo_11acnas	WeVO 11AC NAS Router	mt7621	open	lts	core
mtk	ramips	mt7621	wevo_w2914ns-v2	WeVO W2914NS v2	mt7621	open	edge	core
mtk	ramips	mt7621	wevo_w2914ns-v2	WeVO W2914NS v2	mt7621	open	lts	core
mtk	ramips	mt7621	wifire_s1500-nbn	WiFire S1500.NBN	mt7621	open	edge	core
mtk	ramips	mt7621	wifire_s1500-nbn	WiFire S1500.NBN	mt7621	open	lts	core
mtk	ramips	mt7621	winstars_ws-wn536p3	Winstars WS-WN536P3	mt7621	open	edge	core
mtk	ramips	mt7621	winstars_ws-wn536p3	Winstars WS-WN536P3	mt7621	open	lts	core
mtk	ramips	mt7621	winstars_ws-wn583a6	Winstars WS-WN583A6	mt7621	open	edge	core
mtk	ramips	mt7621	winstars_ws-wn583a6	Winstars WS-WN583A6	mt7621	open	lts	core
mtk	ramips	mt7621	wodesys_wd-r1802u	Wodesys WD-R1802U	mt7621	open	edge	core
mtk	ramips	mt7621	wodesys_wd-r1802u	Wodesys WD-R1802U	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-3-pro	Xiaomi Mi Router 3 Pro	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-3-pro	Xiaomi Mi Router 3 Pro	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-3g	Xiaomi Mi Router 3G	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-3g	Xiaomi Mi Router 3G	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-3g-v2	Xiaomi Mi Router 3G v2	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-3g-v2	Xiaomi Mi Router 3G v2	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-4	Xiaomi Mi Router 4	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-4	Xiaomi Mi Router 4	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-4a-gigabit	Xiaomi Mi Router 4A Gigabit Edition	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-4a-gigabit	Xiaomi Mi Router 4A Gigabit Edition	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-4a-gigabit-v2	Xiaomi Mi Router 4A Gigabit Edition v2	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-4a-gigabit-v2	Xiaomi Mi Router 4A Gigabit Edition v2	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-ac2100	Xiaomi Mi Router AC2100	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-ac2100	Xiaomi Mi Router AC2100	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-cr6606	Xiaomi Mi Router CR6606	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-cr6606	Xiaomi Mi Router CR6606	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-cr6608	Xiaomi Mi Router CR6608	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-cr6608	Xiaomi Mi Router CR6608	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_mi-router-cr6609	Xiaomi Mi Router CR6609	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_mi-router-cr6609	Xiaomi Mi Router CR6609	mt7621	open	lts	core
mtk	ramips	mt7621	xiaomi_redmi-router-ac2100	Xiaomi Redmi Router AC2100	mt7621	open	edge	core
mtk	ramips	mt7621	xiaomi_redmi-router-ac2100	Xiaomi Redmi Router AC2100	mt7621	open	lts	core
mtk	ramips	mt7621	xiaoyu_xy-c5	XiaoYu XY-C5	mt7621	open	edge	core
mtk	ramips	mt7621	xiaoyu_xy-c5	XiaoYu XY-C5	mt7621	open	lts	core
mtk	ramips	mt7621	xzwifi_creativebox-v1	CreativeBox v1	mt7621	open	edge	core
mtk	ramips	mt7621	xzwifi_creativebox-v1	CreativeBox v1	mt7621	open	lts	core
mtk	ramips	mt7621	youhua_wr1200js	YouHua WR1200JS	mt7621	open	edge	core
mtk	ramips	mt7621	youhua_wr1200js	YouHua WR1200JS	mt7621	open	lts	core
mtk	ramips	mt7621	youku_yk-l2	Youku YK-L2	mt7621	open	edge	core
mtk	ramips	mt7621	youku_yk-l2	Youku YK-L2	mt7621	open	lts	core
mtk	ramips	mt7621	yuncore_ax820	YunCore AX820	mt7621	open	edge	core
mtk	ramips	mt7621	yuncore_ax820	YunCore AX820	mt7621	open	lts	core
mtk	ramips	mt7621	yuncore_fap640	YunCore FAP640	mt7621	open	edge	core
mtk	ramips	mt7621	yuncore_fap640	YunCore FAP640	mt7621	open	lts	core
mtk	ramips	mt7621	yuncore_fap690	YunCore FAP690	mt7621	open	edge	core
mtk	ramips	mt7621	yuncore_fap690	YunCore FAP690	mt7621	open	lts	core
